Date,Open,High,Low,Close,Adj Close,Volume
2007-12-01,15.050000,15.500000,13.630000,15.260000,13.971215,397800
2008-01-01,15.410000,20.059999,15.340000,19.389999,17.752411,149900
2008-02-01,19.040001,23.610001,18.690001,23.010000,21.066685,105200
2008-03-01,23.030001,23.290001,18.280001,18.860001,17.267170,147000
2008-04-01,18.770000,20.820000,16.980000,17.799999,16.296690,71000
2008-05-01,17.530001,21.969999,17.250000,21.969999,20.114527,113500
2008-06-01,21.000000,24.360001,20.160000,24.059999,22.028006,102000
2008-07-01,24.059999,24.590000,20.500000,20.969999,19.198978,69600
2008-08-01,20.820000,20.820000,16.110001,19.959999,18.274267,197900
2008-09-01,18.540001,21.410000,15.860000,18.840000,17.248867,469300
2008-10-01,19.850000,19.850000,9.130000,14.380000,13.165533,460700
2008-11-01,14.660000,17.959999,11.150000,13.370000,12.240829,510800
2008-12-01,13.000000,17.430000,11.380000,17.360001,15.893865,251200
2009-01-01,17.629999,21.030001,15.160000,20.790001,19.034178,171400
2009-02-01,19.930000,27.809999,17.530001,20.730000,18.979244,348800
2009-03-01,20.950001,24.850000,18.930000,21.590000,19.766613,293200
2009-04-01,21.540001,22.379999,19.010000,21.180000,19.391235,174900
2009-05-01,21.190001,27.719999,21.190001,27.719999,25.378891,449300
2009-06-01,27.900000,28.910000,22.660000,24.070000,22.037165,421300
2009-07-01,24.330000,25.530001,21.120001,25.370001,23.227371,102900
2009-08-01,26.280001,26.320000,23.219999,25.540001,23.383009,122000
2009-09-01,25.580000,29.320000,24.570000,26.240000,24.023893,256400
2009-10-01,26.459999,29.990000,24.260000,24.750000,22.659733,248200
2009-11-01,24.950001,29.350000,24.559999,27.129999,24.838732,376200
2009-12-01,27.969999,29.740000,24.000000,26.950001,24.673933,480800
2010-01-01,27.190001,30.990000,25.350000,25.540001,23.383009,400100
2010-02-01,25.500000,27.120001,24.450001,26.100000,23.895712,249900
2010-03-01,26.110001,27.650000,24.250000,26.820000,24.554907,434000
2010-04-01,27.020000,29.000000,26.549999,28.760000,26.331066,431400
2010-05-01,28.950001,32.080002,26.490000,28.540001,26.129642,503900
2010-06-01,29.120001,33.509998,28.969999,30.660000,28.070602,411100
2010-07-01,30.670000,31.200001,28.520000,30.570000,27.988207,943700
2010-08-01,30.530001,32.560001,29.709999,29.709999,27.200829,506000
2010-09-01,30.500000,32.400002,28.480000,31.559999,28.894594,564300
2010-10-01,31.530001,34.750000,31.520000,34.619999,31.696157,706300
2010-11-01,34.520000,35.430000,30.950001,33.220001,30.414394,980800
2010-12-01,33.360001,33.900002,31.830000,33.360001,30.542582,802200
2011-01-01,34.700001,34.700001,27.750000,27.889999,25.534550,535800
2011-02-01,28.090000,34.090000,28.090000,34.090000,31.210913,974400
2011-03-01,34.130001,37.759998,33.150002,36.660000,33.563873,1233300
2011-04-01,36.799999,40.169998,36.160000,39.509998,36.173168,640400
2011-05-01,39.540001,39.689999,36.099998,38.500000,35.248474,516700
2011-06-01,38.520000,38.740002,36.160000,37.369999,34.213905,603900
2011-07-01,37.220001,42.509998,36.599998,41.900002,38.361324,546200
2011-08-01,41.669998,44.599998,39.040001,42.930000,39.304337,880400
2011-09-01,43.709999,48.250000,35.250000,36.070000,33.023701,2935700
2011-10-01,40.970001,41.299999,34.029999,39.759998,36.434658,3156400
2011-11-01,38.299999,43.380001,37.990002,42.360001,38.857300,2309700
2011-12-01,42.230000,42.799999,36.500000,38.070000,34.955021,4839900
2012-01-01,38.919998,45.950001,38.270000,45.220001,41.560719,3897900
2012-02-01,45.470001,46.549999,42.150002,44.150002,40.618019,3501700
2012-03-01,44.389999,45.169998,40.560001,42.980000,39.577892,4277500
2012-04-01,42.750000,45.139999,40.009998,44.860001,41.347355,2467000
2012-05-01,45.040001,45.459999,37.509998,41.939999,38.694355,5215500
2012-06-01,42.340000,47.880001,42.169998,45.200001,41.743595,5403100
2012-07-01,45.250000,49.970001,44.950001,48.849998,45.153587,4469700
