Date,Open,High,Low,Close,Adj Close,Volume
2008-05-01,280.720001,298.320007,278.279999,290.880005,290.136139,263200
2008-06-01,290.000000,300.000000,272.959991,274.279999,273.578583,881900
2008-07-01,271.440002,289.160004,265.040009,276.239990,275.533539,1147900
2008-08-01,278.399994,285.959991,257.600006,261.839996,261.170380,806800
2008-09-01,264.880005,265.000000,223.440002,249.399994,248.762192,1502900
2008-10-01,242.800003,259.640015,219.720001,257.200012,257.200012,1963800
2008-11-01,258.679993,259.600006,192.800003,193.600006,193.600006,3772500
2008-12-01,189.320007,189.440002,142.039993,150.919998,150.919998,19638900
2009-01-01,149.039993,192.399994,148.240005,191.199997,191.199997,33026300
2009-02-01,187.880005,199.440002,176.039993,192.679993,192.679993,25352300
2009-03-01,189.600006,195.000000,172.479996,174.559998,174.559998,32633500
2009-04-01,171.279999,200.600006,170.600006,197.240005,197.240005,20597500
2009-05-01,200.759995,229.679993,195.000000,210.559998,210.559998,30680800
2009-06-01,217.520004,239.160004,200.119995,203.679993,203.679993,45997800
2009-07-01,206.639999,219.839996,192.039993,197.720001,197.720001,33930000
2009-08-01,200.320007,215.600006,185.720001,186.240005,186.240005,33769900
2009-09-01,188.279999,196.720001,174.240005,176.039993,176.039993,27987300
2009-10-01,173.919998,192.240005,168.960007,182.639999,182.639999,33663500
2009-11-01,182.399994,194.399994,177.039993,177.160004,177.160004,22426200
2009-12-01,179.119995,204.600006,178.399994,199.520004,199.520004,27240900
2010-01-01,200.279999,204.839996,187.720001,188.279999,188.279999,28862800
2010-02-01,189.279999,202.160004,185.919998,188.199997,188.199997,30769600
2010-03-01,188.199997,200.119995,186.520004,194.759995,194.759995,35820100
2010-04-01,196.360001,202.720001,180.559998,180.759995,180.759995,49369600
2010-05-01,182.199997,182.720001,150.199997,161.119995,161.119995,75114000
2010-06-01,157.199997,164.279999,141.800003,141.919998,141.919998,45672700
2010-07-01,141.679993,151.000000,138.479996,143.399994,143.399994,41170300
2010-08-01,145.919998,147.759995,119.080002,120.279999,120.279999,61357800
2010-09-01,122.959999,137.320007,122.800003,125.000000,125.000000,53339900
2010-10-01,127.080002,139.399994,122.480003,135.960007,135.960007,52948500
2010-11-01,133.960007,153.160004,130.039993,139.119995,139.119995,82040400
2010-12-01,143.080002,162.240005,141.720001,148.160004,148.160004,98633100
2011-01-01,150.880005,159.559998,147.440002,156.199997,156.199997,79773400
2011-02-01,157.520004,166.160004,150.240005,150.520004,150.520004,77101000
2011-03-01,152.479996,158.479996,141.039993,149.759995,149.759995,68172600
2011-04-01,150.759995,156.720001,142.440002,142.600006,142.600006,52929300
2011-05-01,143.000000,143.399994,132.440002,132.679993,132.679993,40578000
2011-06-01,131.080002,140.759995,128.119995,138.039993,138.039993,61166600
2011-07-01,137.039993,139.279999,124.160004,125.839996,125.839996,60304800
2011-08-01,126.199997,126.320000,93.400002,101.800003,101.800003,118256000
2011-09-01,100.599998,103.199997,74.199997,77.760002,77.760002,59477300
2011-10-01,75.959999,92.080002,71.959999,82.519997,82.519997,55727800
2011-11-01,77.839996,82.599998,72.040001,78.279999,78.279999,44388400
