Date,Open,High,Low,Close,Adj Close,Volume
1987-09-01,167.440002,170.949997,166.690002,170.809998,170.809998,26277000
1987-10-01,170.820007,172.619995,105.459999,118.260002,118.260002,60945000
1987-11-01,118.269997,122.050003,110.559998,111.699997,111.699997,35895200
1987-12-01,111.690002,121.589996,106.160004,120.419998,120.419998,39267500
1988-01-01,120.430000,128.190002,120.430000,125.239998,125.239998,34947000
1988-02-01,125.239998,137.690002,124.940002,136.100006,136.100006,36932400
1988-03-01,136.100006,143.380005,136.070007,142.149994,142.149994,40529700
1988-04-01,142.139999,145.460007,139.570007,145.009995,145.009995,32607600
1988-05-01,145.009995,145.529999,136.289993,141.369995,141.369995,32313700
1988-06-01,141.369995,151.300003,141.369995,151.300003,151.300003,43067100
1988-07-01,151.289993,151.699997,148.410004,149.889999,149.889999,33384700
1988-08-01,149.880005,150.880005,143.800003,145.740005,145.740005,33274700
1988-09-01,145.740005,149.089996,144.289993,149.089996,149.089996,30594500
1988-10-01,149.089996,149.190002,146.509995,147.250000,147.250000,34151500
1988-11-01,147.259995,147.279999,139.490005,142.009995,142.009995,28228200
1988-12-01,142.020004,147.369995,141.929993,147.369995,147.369995,28449000
1989-01-01,147.360001,153.850006,146.330002,153.850006,153.850006,35322200
1989-02-01,153.839996,157.270004,153.619995,154.559998,154.559998,32162800
1989-03-01,154.559998,159.279999,154.559998,157.899994,157.899994,35045300
1989-04-01,157.889999,164.690002,157.740005,164.679993,164.679993,32372500
1989-05-01,164.679993,171.529999,163.929993,171.529999,171.529999,37473200
1989-06-01,171.529999,173.500000,166.110001,167.419998,167.419998,39665900
1989-07-01,167.440002,174.500000,167.160004,174.500000,174.500000,32490300
1989-08-01,174.509995,178.199997,173.869995,178.199997,178.199997,39491000
1989-09-01,178.210007,179.470001,175.690002,178.210007,178.210007,30350200
1989-10-01,178.210007,180.949997,165.610001,167.470001,167.470001,40126700
1989-11-01,167.460007,169.990005,165.270004,168.169998,168.169998,30321600
1989-12-01,168.190002,169.059998,162.500000,168.309998,168.309998,32134200
1990-01-01,168.309998,170.800003,152.440002,153.270004,153.270004,37932500
1990-02-01,153.270004,160.350006,153.270004,157.720001,157.720001,29619700
1990-03-01,157.710007,164.839996,157.389999,163.630005,163.630005,32832800
1990-04-01,163.630005,163.669998,157.410004,158.089996,158.089996,28012200
1990-05-01,158.089996,169.110001,158.089996,168.910004,168.910004,35966800
1990-06-01,168.910004,171.080002,166.529999,169.119995,169.119995,32262800
1990-07-01,169.119995,170.470001,161.220001,161.509995,161.509995,33703200
1990-08-01,161.500000,161.649994,132.740005,139.509995,139.509995,40142600
1990-09-01,139.500000,141.020004,124.449997,126.699997,126.699997,26854000
1990-10-01,126.739998,129.960007,118.510002,118.830002,118.830002,36706000
1990-11-01,118.849998,127.519997,118.449997,127.510002,127.510002,31482400
1990-12-01,127.500000,132.770004,127.500000,132.199997,132.199997,31167100
1991-01-01,132.190002,144.169998,124.519997,144.169998,144.169998,36591000
1991-02-01,144.149994,160.009995,144.089996,160.000000,160.000000,42976400
1991-03-01,160.000000,171.009995,159.320007,171.009995,171.009995,39268600
1991-04-01,171.020004,178.789993,169.710007,170.610001,170.610001,40158900
1991-05-01,170.589996,178.339996,169.190002,178.339996,178.339996,37474200
1991-06-01,178.330002,178.940002,166.660004,167.610001,167.610001,32430800
1991-07-01,167.619995,172.970001,166.179993,172.759995,172.759995,34661000
1991-08-01,172.759995,179.110001,166.490005,179.110001,179.110001,37491100
1991-09-01,179.089996,180.160004,175.289993,180.160004,180.160004,32416300
1991-10-01,180.149994,185.000000,175.610001,185.000000,185.000000,40665500
1991-11-01,184.970001,188.339996,174.889999,176.369995,176.369995,37185100
1991-12-01,176.369995,189.940002,174.429993,189.940002,189.940002,41483000
1992-01-01,189.949997,206.009995,187.919998,205.160004,205.160004,52451100
1992-02-01,205.160004,213.000000,205.160004,211.149994,211.149994,42438900
1992-03-01,211.169998,212.259995,202.320007,203.699997,203.699997,40475100
1992-04-01,203.699997,203.699997,191.059998,196.259995,196.259995,43023900
1992-05-01,196.270004,200.839996,190.850006,198.520004,198.520004,36266500
1992-06-01,198.520004,200.210007,185.729996,188.580002,188.580002,42090900
1992-07-01,188.570007,194.750000,185.320007,194.740005,194.740005,42500800
1992-08-01,194.729996,195.860001,186.009995,188.789993,188.789993,36427300
1992-09-01,188.820007,194.729996,188.529999,192.910004,192.910004,39965300
1992-10-01,192.910004,198.910004,183.399994,198.910004,198.910004,44705600
1992-11-01,198.910004,213.809998,198.600006,213.809998,213.809998,41337600
1992-12-01,213.809998,221.009995,212.559998,221.009995,221.009995,48290600
1993-01-01,221.020004,230.690002,219.199997,228.100006,228.100006,52527500
1993-02-01,228.089996,232.449997,216.429993,222.410004,222.410004,53570800
1993-03-01,222.410004,230.800003,222.250000,229.210007,229.210007,56638600
1993-04-01,229.210007,229.289993,218.399994,222.679993,222.679993,57813300
1993-05-01,222.679993,232.929993,222.369995,232.190002,232.190002,50971900
1993-06-01,232.190002,234.330002,226.520004,233.350006,233.350006,55280600
1993-07-01,233.350006,237.910004,233.020004,236.460007,236.460007,52915100
1993-08-01,236.419998,246.169998,236.339996,246.169998,246.169998,54846300
1993-09-01,246.190002,252.949997,242.149994,252.949997,252.949997,55323300
1993-10-01,252.949997,260.410004,252.300003,259.179993,259.179993,59410700
1993-11-01,259.179993,260.170013,246.660004,250.410004,250.410004,58872300
1993-12-01,250.410004,258.589996,249.330002,258.589996,258.589996,57916300
1994-01-01,258.579987,266.730011,256.029999,266.519989,266.519989,66300600
1994-02-01,266.519989,267.750000,258.809998,265.529999,265.529999,58520200
1994-03-01,265.529999,271.079987,247.880005,251.059998,251.059998,72495800
1994-04-01,251.059998,256.010010,241.949997,252.550003,252.550003,57340300
1994-05-01,252.550003,255.000000,242.389999,249.279999,249.279999,56775200
1994-06-01,249.279999,253.389999,238.220001,240.289993,240.289993,58498300
1994-07-01,240.300003,245.979996,239.910004,244.059998,244.059998,49789900
1994-08-01,241.779999,257.320007,241.779999,257.320007,257.320007,64055400
1994-09-01,257.320007,260.290009,252.320007,256.119995,256.119995,61575200
1994-10-01,256.119995,256.440002,247.970001,255.020004,255.020004,63509000
1994-11-01,255.020004,255.039993,238.899994,244.250000,244.250000,62634100
1994-12-01,244.250000,250.360001,233.889999,250.360001,250.360001,63539900
1995-01-01,250.360001,253.130005,246.380005,246.850006,246.850006,68591700
1995-02-01,246.850006,257.500000,246.850006,256.570007,256.570007,63365300
1995-03-01,256.570007,261.549988,253.690002,260.769989,260.769989,78350900
1995-04-01,260.600006,266.179993,259.619995,266.170013,266.170013,63109100
1995-05-01,266.200012,273.850006,264.589996,270.250000,270.250000,75604500
1995-06-01,270.250000,284.399994,270.230011,283.630005,283.630005,75531100
1995-07-01,283.630005,299.720001,283.190002,299.720001,299.720001,73031500
