Date,Open,High,Low,Close,Adj Close,Volume
2006-06-01,136.479996,139.139999,135.940002,139.139999,126.647675,65700
2006-07-01,138.809998,140.320007,135.029999,138.429993,126.001442,17900
2006-08-01,138.429993,140.580002,137.990005,138.119995,125.783440,18400
2006-09-01,137.779999,138.869995,135.979996,136.699997,124.656815,22300
2006-10-01,136.149994,138.660004,135.050003,138.660004,126.606461,8900
2006-11-01,138.960007,146.699997,138.410004,146.309998,133.779282,54300
2006-12-01,146.759995,148.039993,144.500000,146.279999,133.941162,78000
2007-01-01,146.750000,146.750000,140.520004,144.169998,132.226028,32300
2007-02-01,144.070007,144.250000,139.130005,143.279999,131.630280,210800
2007-03-01,142.270004,144.199997,140.419998,143.600006,132.168121,172500
2007-04-01,143.139999,150.240005,142.699997,149.830002,138.142258,67200
2007-05-01,149.889999,149.910004,144.059998,144.800003,133.779434,102100
2007-06-01,144.630005,146.410004,141.190002,146.410004,135.535522,80700
2007-07-01,147.479996,151.199997,147.130005,148.789993,138.025742,46000
2007-08-01,147.850006,149.800003,142.570007,145.639999,135.392136,112900
2007-09-01,144.630005,155.860001,144.570007,155.649994,145.026230,103800
2007-10-01,154.889999,162.570007,153.080002,157.779999,147.338608,123500
2007-11-01,156.500000,167.850006,151.199997,157.059998,147.008194,236200
2007-12-01,156.360001,157.729996,151.440002,155.039993,145.491882,327100
2008-01-01,155.580002,159.100006,153.139999,157.789993,148.468552,129700
2008-02-01,157.100006,163.229996,153.509995,162.720001,153.533157,128300
2008-03-01,162.960007,169.830002,161.809998,168.800003,159.717270,167100
2008-04-01,166.350006,171.850006,165.580002,167.029999,158.468109,195400
2008-05-01,165.440002,170.149994,164.410004,167.270004,159.159714,77200
2008-06-01,165.889999,169.470001,163.630005,166.759995,159.113556,106700
2008-07-01,166.740005,168.940002,164.910004,165.660004,158.519806,163200
2008-08-01,164.880005,165.259995,155.429993,155.729996,149.439880,369100
2008-09-01,153.100006,155.320007,121.449997,144.570007,139.141418,218600
2008-10-01,143.750000,145.000000,122.889999,129.089996,124.621986,125700
2008-11-01,128.000000,131.449997,118.139999,123.459999,119.570625,39200
2008-12-01,120.320000,132.000000,117.739998,128.100006,124.455856,63200
2009-01-01,128.100006,129.259995,118.809998,120.000000,116.848457,52500
2009-02-01,120.099998,125.410004,110.110001,110.889999,108.100067,57700
2009-03-01,109.419998,127.500000,107.129997,121.339996,118.352249,102800
2009-04-01,121.849998,125.309998,115.000000,124.250000,121.236511,28200
2009-05-01,124.180000,134.440002,124.180000,132.380005,129.171463,68400
2009-06-01,133.990005,135.440002,124.750000,129.789993,126.649345,108800
2009-07-01,132.410004,138.710007,124.839996,138.679993,135.324234,47400
2009-08-01,140.800003,142.289993,135.729996,140.210007,136.817154,121200
2009-09-01,139.210007,146.839996,137.029999,143.320007,139.851944,107500
2009-10-01,142.779999,147.779999,140.490005,140.949997,137.539246,118800
2009-11-01,141.539993,146.970001,138.750000,143.119995,139.656784,158100
2009-12-01,144.119995,146.000000,135.649994,139.350006,135.978058,153100
2010-01-01,141.869995,142.210007,134.710007,134.990005,131.723495,56300
2010-02-01,135.990005,140.339996,132.910004,139.729996,136.348770,42900
2010-03-01,138.309998,141.500000,136.940002,138.000000,134.660660,56200
2010-04-01,139.059998,139.899994,136.160004,137.320007,133.997116,52300
2010-05-01,137.000000,137.000000,121.000000,127.500000,124.414734,61300
2010-06-01,127.000000,129.830002,122.660004,127.660004,124.570892,79900
2010-07-01,128.919998,138.690002,128.460007,138.210007,134.865585,67900
2010-08-01,139.580002,140.699997,132.910004,134.750000,131.489304,75200
2010-09-01,136.779999,148.440002,135.880005,147.740005,144.164993,199300
2010-10-01,148.470001,152.070007,145.899994,149.050003,145.443283,215800
2010-11-01,149.399994,153.179993,140.940002,141.899994,138.466339,311700
2010-12-01,142.309998,149.059998,141.779999,148.960007,145.390656,98900
2011-01-01,148.399994,155.699997,143.720001,154.490005,150.845490,266500
2011-02-01,155.750000,163.470001,152.550003,157.389999,153.753448,217500
2011-03-01,158.309998,159.410004,152.899994,158.070007,154.509720,472200
2011-04-01,156.449997,168.440002,156.300003,168.440002,164.764420,297600
2011-05-01,166.089996,166.449997,155.199997,161.199997,157.839157,674800
2011-06-01,161.360001,162.449997,152.380005,157.500000,154.353867,415100
2011-07-01,157.990005,159.690002,150.669998,158.429993,155.433945,292400
2011-08-01,158.869995,159.020004,151.250000,157.160004,154.348709,519300
2011-09-01,156.610001,156.850006,143.550003,145.330002,142.902634,577300
2011-10-01,144.740005,157.509995,142.259995,153.000000,150.630386,425500
2011-11-01,149.550003,152.559998,142.070007,146.990005,144.887970,156600
2011-12-01,147.139999,148.339996,141.759995,144.570007,142.678833,92500
2012-01-01,145.070007,147.860001,141.440002,145.940002,144.199692,87600
2012-02-01,147.429993,151.990005,147.169998,150.429993,148.818329,40300
2012-03-01,150.000000,150.559998,145.059998,150.110001,148.663773,40000
2012-04-01,150.649994,150.899994,145.699997,147.889999,146.594681,41500
2012-05-01,147.330002,147.429993,136.259995,136.660004,135.568756,59100
2012-06-01,136.279999,144.270004,136.279999,143.820007,142.778732,44600
2012-07-01,143.690002,146.690002,141.039993,146.550003,145.599808,45100
2012-08-01,146.940002,151.479996,145.850006,150.270004,149.405746,43200
2012-09-01,149.020004,152.979996,147.490005,151.809998,151.053391,39300
2012-10-01,151.520004,151.899994,148.330002,150.089996,149.456329,32400
2012-11-01,149.470001,150.589996,146.320007,149.250000,148.703156,29500
2012-12-01,149.259995,153.309998,148.009995,153.139999,152.578903,33800
2013-01-01,153.839996,156.940002,151.309998,156.639999,156.139313,87300
2013-02-01,157.360001,158.380005,153.710007,154.389999,153.896469,103800
2013-03-01,154.350006,157.449997,152.250000,152.990005,152.542862,55100
2013-04-01,152.789993,156.990005,149.740005,153.380005,152.967331,38000
2013-05-01,154.100006,154.240005,148.229996,150.130005,149.766251,49900
2013-06-01,150.309998,155.880005,146.380005,148.440002,148.118973,81600
2013-07-01,148.820007,154.220001,145.820007,152.660004,152.370453,62700
2013-08-01,151.279999,153.830002,149.899994,150.160004,149.915604,47400
2013-09-01,150.220001,157.169998,148.619995,154.580002,154.364777,52800
2013-10-01,157.429993,157.479996,152.789993,153.690002,153.513870,61800
2013-11-01,152.449997,153.419998,148.630005,152.160004,152.021988,60400
2013-12-01,151.720001,155.130005,150.039993,154.559998,154.459213,115400
2014-01-01,154.559998,155.339996,150.960007,151.979996,151.917725,55000
2014-02-01,152.100006,155.229996,151.740005,155.160004,155.120865,34100
2014-03-01,155.160004,156.919998,152.880005,153.600006,153.568069,37600
2014-04-01,154.419998,154.419998,150.270004,152.919998,152.894409,39200
2014-05-01,153.869995,153.869995,148.619995,148.619995,148.600250,50200
2014-06-01,148.729996,150.100006,147.190002,148.600006,148.582733,28900
2014-07-01,148.449997,148.970001,144.199997,144.199997,144.192719,27900
2014-08-01,144.779999,145.570007,142.250000,142.250000,142.250000,17000
2014-09-01,142.000000,142.000000,135.080002,137.779999,137.779999,12300
2014-10-01,137.929993,138.789993,134.279999,134.529999,134.529999,70000
2014-11-01,134.080002,134.899994,130.300003,134.289993,134.289993,30400
2014-12-01,133.970001,134.000000,126.400002,126.830002,126.830002,23900
2015-01-01,124.040001,125.750000,119.410004,119.879997,119.879997,19900
2015-02-01,118.970001,121.360001,117.510002,118.209999,118.209999,19500
2015-03-01,118.989998,120.150002,112.709999,114.889999,114.889999,26500
2015-04-01,114.790001,118.930000,112.160004,118.930000,118.930000,13600
2015-05-01,118.099998,120.800003,115.529999,116.550003,116.550003,12700
2015-06-01,115.250000,122.000000,115.220001,120.480003,120.480003,10000
2015-07-01,120.480003,120.480003,114.239998,114.879997,114.879997,8500
2015-08-01,114.879997,120.550003,111.900002,116.949997,116.949997,28400
2015-09-01,116.680000,120.150002,116.519997,117.540001,117.540001,6200
2015-10-01,117.989998,120.620003,114.980003,116.000000,116.000000,15600
2015-11-01,115.570000,115.589996,112.349998,112.820000,112.820000,15800
2015-12-01,113.089996,116.970001,112.910004,116.470001,116.470001,43200
2016-01-01,116.199997,116.199997,114.010002,114.419998,114.419998,16600
2016-02-01,114.419998,117.400002,114.300003,114.300003,114.300003,5400
2016-03-01,113.660004,120.940002,113.660004,120.620003,120.620003,15000
2016-04-01,120.510002,121.300003,120.029999,121.250000,121.250000,15500
2016-05-01,122.750000,122.769997,117.029999,117.180000,117.180000,25600
2016-06-01,117.699997,120.360001,114.000000,115.050003,115.050003,15400
2016-07-01,115.589996,115.589996,112.559998,113.910004,113.910004,14900
2016-08-01,113.690002,116.309998,113.260002,113.639999,113.639999,10900
2016-09-01,113.639999,115.300003,113.199997,113.199997,113.199997,29000
2016-10-01,113.199997,113.199997,107.309998,107.500000,107.500000,8000
2016-11-01,108.459999,108.970001,104.410004,104.839996,104.839996,16700
2016-12-01,104.839996,106.989998,102.800003,106.339996,106.339996,36400
2017-01-01,105.690002,110.589996,105.559998,110.589996,110.589996,47800
2017-02-01,110.250000,111.160004,106.830002,106.930000,106.930000,33500
2017-03-01,106.769997,109.959999,106.199997,107.650002,107.650002,16600
2017-04-01,107.889999,109.970001,106.080002,108.599998,108.599998,16000
2017-05-01,109.000000,111.300003,107.809998,110.410004,110.410004,21500
2017-06-01,110.480003,113.839996,109.320000,113.839996,113.839996,26800
2017-07-01,113.839996,118.760002,112.820000,118.739998,118.739998,26100
2017-08-01,118.099998,121.070000,116.580002,120.330002,120.330002,35600
2017-09-01,119.959999,120.839996,118.989998,120.180000,120.180000,13000
2017-09-15,120.176003,120.176003,120.059998,120.059998,120.059998,211
