Date,Open,High,Low,Close,Adj Close,Volume
2004-11-22,44.750000,45.599998,44.720001,45.290001,45.290001,24368000
2004-11-29,45.099998,46.000000,44.680000,45.599998,45.599998,20329800
2004-12-06,45.389999,45.470001,43.200001,43.439999,43.439999,19066000
2004-12-13,43.610001,44.220001,43.509998,44.189999,44.189999,11486200
2004-12-20,44.330002,44.369999,43.889999,44.270000,44.270000,6661100
2004-12-27,44.290001,44.560001,43.349998,43.799999,43.799999,10870100
2005-01-03,42.980000,43.169998,41.700001,41.840000,41.840000,17289900
2005-01-10,41.990002,42.790001,41.889999,42.320000,42.320000,6251700
2005-01-17,42.220001,42.820000,42.110001,42.740002,42.740002,4411700
2005-01-24,42.740002,42.820000,42.099998,42.689999,42.689999,5889500
2005-01-31,42.209999,42.299999,41.389999,41.470001,41.470001,8003600
2005-02-07,41.549999,42.160000,41.020000,42.080002,42.080002,16199700
2005-02-14,42.419998,42.820000,42.200001,42.750000,42.750000,9649500
2005-02-21,43.389999,43.630001,43.150002,43.500000,43.500000,7232700
2005-02-28,43.680000,43.740002,42.900002,43.380001,43.380001,8028500
2005-03-07,43.320000,44.669998,43.259998,44.430000,44.430000,11714600
2005-03-14,44.259998,44.349998,43.599998,43.889999,43.889999,7077500
2005-03-21,43.209999,43.250000,42.349998,42.389999,42.389999,10508700
2005-03-28,42.459999,42.869999,42.410000,42.619999,42.619999,6914900
2005-04-04,42.430000,42.810001,42.230000,42.689999,42.689999,8273700
2005-04-11,42.840000,42.959999,42.160000,42.400002,42.400002,8487700
2005-04-18,42.549999,43.520000,42.520000,43.389999,43.389999,8022900
2005-04-25,43.349998,43.700001,42.990002,43.349998,43.349998,11197200
2005-05-02,43.130001,43.169998,42.340000,42.520000,42.520000,7625700
2005-05-09,42.540001,42.830002,41.830002,41.950001,41.950001,4506900
2005-05-16,41.770000,42.110001,41.610001,41.650002,41.650002,5505400
2005-05-23,41.689999,41.959999,41.549999,41.880001,41.880001,11016700
2005-05-30,41.340000,42.389999,41.330002,42.169998,42.169998,14090100
2005-06-06,42.560001,42.720001,42.029999,42.619999,42.619999,6146000
2005-06-13,42.820000,43.849998,42.580002,43.630001,43.630001,9094200
2005-06-20,43.939999,44.130001,43.419998,43.900002,43.900002,5414900
2005-06-27,43.900002,43.930000,42.590000,42.700001,42.700001,6354600
2005-07-04,42.340000,42.560001,42.049999,42.259998,42.259998,9006700
2005-07-11,42.330002,42.639999,41.700001,42.049999,42.049999,7255800
2005-07-18,41.959999,42.509998,41.810001,42.450001,42.450001,6766400
2005-07-25,42.459999,42.959999,42.139999,42.820000,42.820000,9178100
2005-08-01,43.080002,43.820000,42.990002,43.599998,43.599998,5707600
2005-08-08,43.520000,44.720001,43.169998,44.490002,44.490002,7724400
2005-08-15,44.189999,44.570000,43.490002,43.599998,43.599998,7302700
2005-08-22,43.840000,43.959999,43.410000,43.610001,43.610001,5333500
2005-08-29,43.810001,44.400002,42.810001,44.250000,44.250000,10120200
2005-09-05,44.419998,44.869999,44.189999,44.840000,44.840000,4575500
2005-09-12,44.680000,45.880001,44.360001,45.820000,45.820000,8468200
2005-09-19,46.270000,47.130001,45.919998,46.279999,46.279999,16353000
2005-09-26,45.840000,47.230000,45.660000,46.700001,46.700001,11292100
2005-10-03,46.619999,47.480000,46.139999,47.360001,47.360001,9481700
2005-10-10,47.310001,47.720001,46.410000,46.799999,46.799999,13117500
2005-10-17,47.259998,47.369999,45.830002,46.520000,46.520000,9075400
2005-10-24,46.389999,47.419998,46.310001,47.220001,47.220001,11489700
2005-10-31,47.020000,47.040001,45.320000,45.509998,45.509998,10336000
2005-11-07,45.669998,46.820000,45.459999,46.799999,46.799999,5061100
2005-11-14,46.560001,48.610001,46.509998,48.459999,48.459999,10013300
2005-11-21,48.689999,49.990002,48.240002,49.419998,49.419998,7691100
2005-11-28,49.299999,50.340000,49.060001,50.320000,50.320000,10518800
2005-12-05,50.430000,52.900002,50.209999,52.400002,52.400002,15549300
2005-12-12,53.090000,53.759998,49.930000,50.090000,50.090000,28077200
2005-12-19,50.580002,50.750000,48.799999,50.119999,50.119999,16194300
2005-12-26,50.650002,51.720001,50.500000,51.580002,51.580002,15380700
2006-01-02,52.290001,53.869999,52.099998,53.720001,53.720001,22186000
2006-01-09,53.459999,55.560001,53.310001,55.439999,55.439999,23253500
2006-01-16,55.250000,56.599998,54.009998,55.200001,55.200001,22256900
2006-01-23,55.590000,56.529999,55.259998,55.630001,55.630001,26984700
2006-01-30,55.970001,57.299999,55.950001,56.500000,56.500000,23850100
2006-02-06,56.759998,57.150002,54.330002,54.790001,54.790001,28656200
2006-02-13,54.639999,55.200001,53.330002,54.959999,54.959999,23064300
2006-02-20,55.139999,55.709999,54.549999,55.639999,55.639999,14544100
2006-02-27,55.259998,56.820000,55.009998,56.279999,56.279999,16948800
2006-03-06,56.410000,56.450001,53.150002,53.830002,53.830002,26817900
2006-03-13,54.090000,55.439999,53.919998,55.119999,55.119999,15382400
2006-03-20,55.009998,55.830002,54.240002,55.709999,55.709999,15266000
2006-03-27,56.180000,58.700001,55.919998,58.099998,58.099998,23990000
2006-04-03,58.619999,59.340000,58.000000,58.590000,58.590000,25720300
2006-04-10,59.480000,59.849998,58.869999,59.500000,59.500000,15227200
2006-04-17,60.380001,63.950001,60.200001,63.200001,63.200001,42994400
2006-04-24,62.349998,65.269997,61.599998,65.089996,65.089996,33590900
