Date,Open,High,Low,Close,Adj Close,Volume
2000-06-01,18.125000,22.250000,15.750000,18.875000,18.875000,1163400
2000-07-01,19.500000,38.125000,18.875000,37.750000,37.750000,4030100
2000-08-01,35.875000,36.375000,25.000000,29.000000,29.000000,715600
2000-09-01,29.062500,29.875000,21.000000,23.500000,23.500000,680800
2000-10-01,23.500000,30.125000,16.750000,27.250000,27.250000,992900
2000-11-01,27.781250,28.750000,20.500000,23.500000,23.500000,470900
2000-12-01,23.500000,23.750000,10.750000,17.000000,17.000000,3188300
2001-01-01,16.250000,17.500000,12.250000,16.750000,16.750000,2508400
2001-02-01,16.468750,18.250000,13.750000,14.500000,14.500000,2082300
2001-03-01,14.312500,16.875000,9.750000,9.750000,9.750000,824300
2001-04-01,9.062500,14.080000,6.000000,13.200000,13.200000,886800
2001-05-01,13.460000,13.500000,9.580000,12.900000,12.900000,2601400
2001-06-01,12.900000,29.559999,12.300000,27.020000,27.020000,8835500
2001-07-01,26.600000,28.299999,17.559999,18.379999,18.379999,3796700
2001-08-01,19.580000,19.780001,17.500000,18.219999,18.219999,1798200
2001-09-01,18.200001,18.379999,9.980000,12.480000,12.480000,1037100
2001-10-01,12.340000,21.500000,12.020000,18.400000,18.400000,2269700
2001-11-01,18.240000,20.400000,15.800000,19.120001,19.120001,1539600
2001-12-01,18.820000,20.879999,17.559999,20.059999,20.059999,1350900
2002-01-01,19.600000,19.799999,16.240000,18.500000,18.500000,1090900
2002-02-01,19.299999,20.980000,16.520000,18.400000,18.400000,1888200
2002-03-01,18.700001,20.299999,17.900000,18.799999,18.799999,1058600
2002-04-01,18.980000,22.500000,18.000000,20.299999,20.299999,1882000
2002-05-01,20.400000,20.420000,14.500000,18.860001,18.860001,1210400
2002-06-01,18.299999,18.600000,15.200000,16.940001,16.940001,826600
2002-07-01,16.600000,16.799999,11.200000,14.000000,14.000000,1162700
2002-08-01,14.300000,16.920000,13.820000,14.760000,14.760000,909600
2002-09-01,14.400000,16.299999,14.000000,15.980000,15.980000,466800
2002-10-01,15.600000,16.620001,11.600000,13.400000,13.400000,679400
2002-11-01,13.020000,15.640000,12.080000,14.600000,14.600000,963500
2002-12-01,14.980000,15.420000,11.720000,12.320000,12.320000,1608500
2003-01-01,12.300000,13.620000,10.800000,12.820000,12.820000,1009200
2003-02-01,13.000000,13.000000,7.340000,7.520000,7.520000,1062300
2003-03-01,7.500000,14.800000,7.500000,12.920000,12.920000,2432300
2003-04-01,13.100000,14.320000,10.700000,12.340000,12.340000,1470700
2003-05-01,12.300000,18.320000,11.940000,17.520000,17.520000,1805100
2003-06-01,17.600000,18.360001,14.600000,14.980000,14.980000,1574200
2003-07-01,14.500000,16.000000,10.020000,15.000000,15.000000,3567900
2003-08-01,14.960000,15.840000,14.300000,15.150000,15.150000,1866700
2003-09-01,15.140000,18.610001,14.850000,16.670000,16.670000,2370800
2003-10-01,16.629999,18.000000,14.010000,14.500000,14.500000,5633700
2003-11-01,14.490000,15.900000,13.550000,15.270000,15.270000,3005900
2003-12-01,15.350000,17.459999,14.800000,17.090000,17.090000,3378200
2004-01-01,17.100000,19.000000,16.400000,17.780001,17.780001,2413100
2004-02-01,17.520000,19.480000,16.790001,17.910000,17.910000,2830500
2004-03-01,18.000000,19.200001,16.250000,16.969999,16.969999,3852400
2004-04-01,17.049999,17.490000,15.080000,16.209999,16.209999,3628000
2004-05-01,16.299999,17.100000,15.720000,16.540001,16.540001,2595900
2004-06-01,16.290001,19.100000,16.200001,19.000000,19.000000,4776200
2004-07-01,18.670000,23.870001,17.610001,22.879999,22.879999,13650900
2004-08-01,22.010000,25.400000,20.680000,24.250000,24.250000,8466000
2004-09-01,24.350000,28.250000,24.280001,24.750000,24.750000,10947400
