Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,81.750000,82.800003,81.519997,82.529999,46.680168,35500
2002-08-01,82.540001,87.900002,82.540001,87.080002,49.253696,1470700
2002-09-01,87.080002,90.940002,86.750000,90.400002,51.131546,3888500
2002-10-01,89.160004,90.519997,84.080002,86.730003,49.266773,5249800
2002-11-01,86.300003,89.150002,84.910004,85.550003,48.781540,3922900
2002-12-01,84.360001,89.330002,84.150002,88.570000,50.731117,3884300
2003-01-01,87.699997,88.440002,85.019997,88.059998,50.923904,3317000
2003-02-01,87.669998,90.540001,87.309998,90.470001,52.317604,5212300
2003-03-01,90.000000,91.360001,86.050003,88.900002,51.590134,7915500
2003-04-01,88.400002,89.519997,85.919998,89.449997,52.105106,4628500
2003-05-01,89.199997,96.209999,88.199997,94.599998,55.340328,12486700
2003-06-01,93.879997,97.660004,91.550003,92.500000,54.399456,12939300
2003-07-01,92.150002,92.489998,82.230003,82.949997,48.989216,26275000
2003-08-01,82.099998,84.790001,80.910004,83.650002,49.591873,27897800
2003-09-01,83.629997,88.250000,81.879997,88.220001,52.540615,19228900
2003-10-01,87.500000,87.930000,82.750000,85.190002,50.962715,18245600
2003-11-01,84.559998,86.930000,83.050003,85.129997,51.139572,10015900
2003-12-01,84.400002,87.339996,83.800003,85.449997,51.542358,12636200
2004-01-01,85.089996,88.900002,83.900002,87.040001,53.007458,16415600
2004-02-01,86.449997,88.779999,86.239998,88.660004,53.994030,12248800
2004-03-01,88.459999,91.480003,87.110001,89.550003,54.761257,25301200
2004-04-01,88.980003,89.059998,83.010002,83.639999,51.353401,26199600
2004-05-01,83.099998,83.900002,80.510002,83.099998,51.220898,29857600
2004-06-01,82.370003,83.750000,80.760002,83.650002,51.761051,15253000
2004-07-01,83.349998,85.570000,82.930000,84.589996,52.546310,17658300
2004-08-01,84.500000,88.000000,84.320000,87.769997,54.741577,14912400
2004-09-01,87.699997,89.949997,86.000000,88.250000,55.256504,23791200
2004-10-01,87.500000,90.089996,86.739998,89.440002,56.225819,20229400
2004-11-01,88.750000,89.199997,86.629997,86.940002,54.878754,20623600
2004-12-01,86.699997,90.250000,86.010002,88.550003,56.124638,29844400
2005-01-01,88.180000,91.750000,87.809998,91.709999,58.588024,20556700
2005-02-01,91.440002,94.239998,89.889999,90.019997,57.508419,25188900
2005-03-01,89.540001,90.989998,87.529999,89.330002,57.283104,29225700
2005-04-01,89.529999,92.940002,88.339996,92.440002,59.463669,28357000
2005-05-01,92.150002,95.050003,90.809998,95.000000,61.337029,24961400
2005-06-01,95.199997,97.000000,93.330002,96.699997,62.658306,34411000
2005-07-01,96.040001,96.260002,92.680000,93.110001,60.554592,24913800
2005-08-01,92.500000,96.000000,91.279999,95.989998,62.642647,23225100
2005-09-01,95.309998,95.739998,91.879997,92.199997,60.393093,20877500
2005-10-01,91.790001,92.199997,89.120003,89.779999,59.013313,21279000
2005-11-01,89.430000,91.139999,87.860001,90.000000,59.391056,21592300
2005-12-01,90.000000,92.589996,88.849998,91.900002,60.914261,16166800
2006-01-01,91.589996,92.769997,90.050003,90.669998,60.611370,13527200
2006-02-01,90.150002,91.449997,89.720001,91.349998,61.065914,12050900
2006-03-01,90.769997,90.870003,86.589996,86.870003,58.277466,22213500
2006-04-01,86.180000,86.900002,83.650002,84.160004,56.657894,30736400
2006-05-01,83.669998,85.150002,82.559998,83.669998,56.541527,29055100
2006-06-01,83.400002,85.940002,83.120003,84.320000,57.205078,26614100
2006-07-01,83.900002,85.889999,82.949997,85.809998,58.447842,15925200
2006-08-01,85.320000,88.199997,85.040001,88.080002,60.227592,19087800
2006-09-01,87.620003,90.309998,86.720001,89.410004,61.381626,26393300
2006-10-01,89.099998,89.870003,86.879997,89.809998,61.902245,22926000
2006-11-01,89.610001,91.629997,88.300003,91.529999,63.338558,21135600
2006-12-01,91.279999,91.800003,88.059998,88.430000,61.429283,18919500
2007-01-01,89.220001,89.650002,86.599998,87.550003,61.253078,21003400
2007-02-01,87.650002,91.260002,87.000000,90.150002,63.072124,20229400
2007-03-01,90.279999,90.540001,88.220001,88.279999,62.015289,24454200
2007-04-01,88.110001,88.820000,87.010002,88.750000,62.583546,15038400
2007-05-01,88.580002,89.010002,85.830002,86.379997,61.138119,15664600
2007-06-01,85.900002,86.839996,82.199997,85.169998,60.502571,87736400
2007-07-01,84.809998,87.750000,83.279999,87.660004,62.516048,38655800
2007-08-01,87.260002,89.199997,85.720001,88.879997,63.629620,44919500
2007-09-01,88.830002,91.269997,87.099998,88.720001,63.763157,47634600
2007-10-01,88.690002,91.389999,87.400002,89.980003,64.933159,34181000
2007-11-01,89.959999,96.360001,89.959999,94.379997,68.374245,33128500
2007-12-01,94.760002,95.099998,90.279999,93.040001,67.699890,33690100
2008-01-01,93.250000,98.160004,93.199997,94.989998,69.674171,70529400
2008-02-01,95.000000,95.610001,90.559998,94.230003,69.116730,66254100
2008-03-01,93.669998,97.750000,91.500000,95.889999,70.578766,70280300
2008-04-01,94.809998,95.919998,91.410004,93.110001,68.786636,54145500
2008-05-01,93.440002,93.650002,89.139999,90.279999,66.979485,51100300
2008-06-01,89.980003,92.820000,88.589996,92.339996,68.755966,59488100
2008-07-01,92.690002,93.760002,89.750000,91.669998,68.505203,68362400
2008-08-01,90.970001,94.410004,89.820000,93.839996,70.379906,43175300
2008-09-01,92.980003,100.860001,92.599998,94.879997,71.418556,78005300
2008-10-01,96.040001,99.940002,92.650002,92.830002,70.129562,39840900
2008-11-01,92.720001,105.970001,92.349998,105.720001,80.112289,32786200
2008-12-01,107.750000,123.150002,107.129997,119.349998,90.802788,60333500
2009-01-01,120.050003,120.449997,103.440002,103.750000,79.465393,62576200
2009-02-01,104.019997,106.680000,101.059998,101.879997,78.033104,54645100
2009-03-01,102.220001,108.070000,100.389999,105.709999,81.189606,70899900
2009-04-01,106.120003,106.559998,97.389999,98.080002,75.538582,39945000
2009-05-01,97.120003,98.250000,90.230003,94.169998,72.734955,68417400
2009-06-01,92.339996,95.370003,87.559998,94.570000,73.265778,135993100
2009-07-01,93.419998,96.809998,89.940002,94.809998,73.690414,81240000
2009-08-01,93.809998,96.860001,90.220001,96.599998,75.322975,76700100
2009-09-01,95.820000,99.169998,93.519997,98.660004,77.188148,72050200
2009-10-01,98.959999,100.309998,93.550003,95.779999,75.173851,90680000
2009-11-01,95.510002,96.730003,92.449997,96.629997,76.077713,62699900
2009-12-01,95.760002,95.959999,89.050003,89.889999,70.999573,70856600
2010-01-01,89.839996,92.389999,88.760002,92.309998,73.404312,65261900
2010-02-01,91.709999,92.419998,88.510002,91.669998,72.895355,82896300
2010-03-01,91.330002,91.680000,88.269997,89.500000,71.421249,79021700
2010-04-01,88.769997,92.169998,87.300003,92.129997,73.753365,100851000
2010-05-01,91.419998,100.000000,91.279999,96.500000,77.539314,219393000
2010-06-01,97.230003,101.790001,95.099998,101.750000,82.042694,131821100
2010-07-01,101.570000,102.660004,97.919998,100.480003,81.293327,130891900
2010-08-01,99.239998,109.339996,98.559998,108.559998,88.098831,166322800
2010-09-01,107.019997,107.050003,100.849998,105.510002,85.900696,179322700
2010-10-01,104.230003,106.099998,99.160004,100.419998,81.999924,148921300
2010-11-01,100.800003,102.269997,93.809998,98.410004,80.658272,241961000
2010-12-01,96.650002,97.110001,90.470001,94.120003,77.387985,285250700
2011-01-01,93.199997,94.309998,90.389999,91.220001,75.521332,223433200
2011-02-01,90.550003,92.519997,88.139999,92.400002,76.498199,200653200
2011-03-01,91.519997,94.940002,89.650002,92.129997,76.543213,213877700
2011-04-01,91.500000,93.919998,89.650002,93.889999,78.256989,148919300
2011-05-01,93.320000,96.760002,93.169998,96.690002,80.929855,145352300
2011-06-01,96.919998,97.739998,93.139999,94.099998,79.098976,209322700
2011-07-01,94.129997,98.529999,93.360001,97.919998,82.610748,192016400
2011-08-01,97.389999,112.139999,97.349998,107.029999,90.604576,489136900
2011-09-01,107.470001,123.870003,106.080002,120.800003,102.601906,269055300
2011-10-01,121.879997,125.029999,109.820000,115.879997,98.720078,235751500
2011-11-01,118.709999,123.050003,115.209999,117.879997,100.678947,196589400
2011-12-01,116.290001,124.019997,115.800003,121.250000,103.825119,166543900
2012-01-01,119.419998,121.639999,115.550003,120.849998,104.072166,153019300
2012-02-01,119.750000,119.900002,114.620003,117.430000,101.126976,160110800
